dx,dy,dz,phi,theta,azimuth,elevation,utm_easting,utm_northing,utm_z,utm_zone,utm_reference_elipsoid,det_latitude,det_longitude,meridian_convergence,year,month,day,hour,min,sec,eq_ra,eq_dec,y2000
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.2982693659097042,0.00815306333775645,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.2930599996895253,0.008153526593744465,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.287850492731275,0.008122816599698934,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.2826406973370093,0.008088859552346506,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.277430722129561,0.008082491805043057,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.272220833705395,0.008109455639974561,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,6.267011217541076,0.008145222859732737,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.9786894260806225,0.008157310502242554,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.973479968305435,0.008134782837396992,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.968270246134962,0.00809814793674124,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.963060283972438,0.008080681151028557,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.957850319476264,0.00809819976613535,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,5.9526405893817005,0.008134738532025176,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.6642458093773237,0.00815710141014403,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.6590363823008747,0.008145024519066402,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.6538267394322483,0.008109540215296862,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.64868974238608,0.00808289721209099,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.597021660095548,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.591812104654868,0.008119197220773044,False
